250	116.21836 	39.89847 	2	1
251	116.42763 	39.80014 	4	1
252	116.36641 	39.91625 	5	1
253	116.37867 	40.00027 	5	1
254	116.28929 	39.95697 	2	1
255	116.42352 	39.97044 	2	1
256	116.37222 	39.91813 	1	1
257	116.37621 	39.93589 	4	1
258	116.48874 	40.21758 	1	1
259	116.36401 	40.01558 	3	1
260	116.36742 	39.89279 	2	1
261	116.37274 	39.89978 	3	1
262	116.43585 	39.87016 	1	1
263	116.42451 	39.96102 	1	1
264	116.47264 	39.94176 	3	1
265	116.25063 	39.93394 	4	1
266	116.38153 	39.96240 	2	1
267	116.41295 	40.06795 	5	1
268	116.61222 	40.16389 	3	1
269	116.33527 	39.76424 	4	1
270	116.33418 	39.95052 	1	1
271	116.31341 	39.88096 	4	1
272	116.36027 	39.95266 	1	1
273	116.36530 	39.87688 	1	1
274	116.34252 	39.99421 	5	1
275	116.43216 	39.95257 	1	1
276	116.24361 	39.90358 	5	1
277	116.43852 	39.86763 	4	1
278	116.19590 	39.90698 	3	1
279	116.37545 	39.83764 	3	1
280	116.27224 	40.12339 	3	1
281	116.50155 	39.73721 	4	1
282	116.46664 	39.93036 	2	1
283	116.30134 	39.92956 	1	1
284	116.44325 	39.88484 	1	1
285	116.32131 	39.82931 	5	1
286	116.35967 	39.94933 	5	1
287	116.28255 	39.85575 	3	1
288	116.36253 	39.94908 	1	1
289	116.37598 	39.96011 	4	1
290	116.33415 	39.88897 	1	1
291	116.44841 	39.87805 	3	1
292	116.48471 	39.98216 	1	1
293	116.45676 	39.89101 	4	1
294	116.48193 	39.91905 	4	1
295	116.10249 	39.95407 	3	1
296	116.25537 	39.92100 	3	1
297	116.34971 	40.01302 	3	1
298	116.64812 	39.89322 	5	1
299	116.32776 	39.93443 	5	1
300	116.48269 	39.88889 	2	1
301	116.33883 	39.87796 	5	1
302	116.34888 	39.97313 	5	1
303	116.46081 	39.95660 	2	1
304	116.42894 	39.95430 	4	1
305	116.29962 	39.91649 	4	1
306	116.47282 	39.91523 	5	1
307	116.40311 	39.99310 	1	1
308	116.42856 	39.98687 	1	1
309	116.36733 	40.01208 	5	1
310	116.45263 	39.97186 	1	1
311	116.15913 	39.93220 	2	1
312	116.40657 	39.95752 	3	1
313	116.49552 	39.80263 	1	1
314	116.37583 	39.98916 	3	1
315	116.44541 	39.96594 	4	1
316	116.36714 	39.95140 	5	1
317	116.37166 	39.84305 	4	1
318	116.33279 	39.96894 	1	1
319	116.48508 	39.92472 	3	1
320	116.35986 	39.93170 	3	1
321	116.43660 	39.93602 	1	1
322	116.37372 	39.96470 	2	1
323	116.44311 	39.92147 	2	1
324	116.37294 	39.86559 	4	1
325	116.45138 	39.91977 	5	1
326	116.45701 	39.81774 	4	1
327	116.45171 	39.99406 	2	1
328	116.29543 	39.84558 	2	1
329	116.47799 	39.87649 	1	1
330	116.35319 	39.89848 	2	1
331	116.62906 	39.90669 	3	1
332	116.33463 	39.99228 	1	1
333	116.31540 	39.95695 	4	1
334	116.39302 	39.95369 	1	1
335	116.43290 	39.89948 	5	1
336	116.39901 	39.88362 	5	1
337	116.28237 	39.92593 	4	1
338	116.43281 	39.86319 	3	1
339	116.46452 	39.95900 	5	1
340	116.33253 	39.96839 	4	1
341	116.19313 	39.93223 	1	1
342	116.53451 	39.75016 	1	1
343	116.39424 	39.85918 	3	1
344	116.43677 	39.91785 	5	1
345	116.30147 	39.96216 	3	1
346	116.41353 	39.84700 	5	1
347	116.23708 	40.22446 	4	1
348	116.25935 	39.92287 	2	1
349	116.30145 	39.94511 	5	1
350	116.37223 	40.00921 	5	1
351	116.28504 	39.85320 	1	1
352	116.45429 	39.92411 	2	1
353	116.33461 	39.92298 	1	1
354	116.44578 	39.95998 	1	1
355	116.39813 	39.96560 	5	1
356	116.41372 	39.89751 	5	1
357	116.37161 	39.95564 	5	1
358	116.39448 	39.96691 	5	1
359	116.40890 	39.85474 	5	1
360	116.15000 	39.75247 	3	1
361	116.23314 	40.22955 	5	1
362	116.45381 	39.95525 	1	1
363	116.47608 	39.89177 	5	1
364	116.44184 	39.92895 	5	1
365	116.38144 	39.93062 	2	1
366	116.46279 	39.96187 	3	1
367	116.27019 	39.95592 	1	1
368	116.32342 	39.96782 	4	1
369	116.33800 	40.05864 	1	1
370	116.38651 	39.95385 	2	1
371	116.29030 	39.85087 	2	1
372	116.45827 	39.88949 	1	1
373	116.47531 	39.86806 	2	1
374	116.63054 	40.32518 	2	1
375	116.42607 	39.92016 	5	1
376	116.50088 	39.86083 	5	1
377	116.46173 	39.95993 	4	1
378	116.48139 	39.92906 	1	1
379	116.43151 	39.88987 	1	1
380	116.37192 	39.90518 	4	1
381	116.39749 	39.84043 	4	1
382	116.37630 	39.98277 	5	1
383	116.48351 	39.92533 	2	1
384	116.42506 	39.86778 	5	1
385	116.48215 	39.85483 	4	1
386	116.38142 	39.86299 	4	1
387	116.27909 	39.90100 	1	1
388	116.37149 	39.86786 	2	1
389	116.65883 	39.90315 	5	1
390	116.34150 	39.94635 	5	1
391	116.37065 	40.01456 	2	1
392	116.49937 	39.92982 	5	1
393	116.36435 	39.89801 	3	1
394	116.46224 	39.87735 	2	1
395	116.34563 	39.79723 	4	1
396	116.36733 	39.83617 	3	1
397	116.31124 	40.05049 	4	1
398	116.33754 	39.88794 	1	1
399	116.49552 	39.80061 	4	1
400	116.31909 	40.01510 	2	1
401	116.44526 	39.94430 	4	1
402	116.54670 	39.91628 	5	1
403	116.29318 	39.90909 	5	1
404	116.37443 	39.85340 	2	1
405	116.55347 	39.91929 	2	1
406	116.30500 	39.93620 	3	1
407	116.36325 	39.87932 	3	1
408	116.42765 	39.80042 	2	1
409	116.31862 	40.02919 	3	1
410	116.36290 	39.94188 	5	1
411	116.33701 	39.93470 	4	1
412	116.23843 	40.22069 	3	1
413	116.34024 	39.93019 	4	1
414	116.35838 	39.95361 	4	1
415	116.39657 	39.86590 	4	1
416	116.33707 	39.79367 	5	1
417	116.09852 	39.94252 	5	1
418	116.32468 	40.08617 	4	1
419	116.39472 	39.84894 	5	1
420	116.36492 	39.90133 	5	1
421	116.45669 	39.87809 	2	1
422	116.35170 	39.86856 	3	1
423	116.45754 	39.94966 	1	1
424	116.43873 	39.93968 	3	1
425	116.37285 	39.93030 	4	1
426	116.43677 	39.93730 	5	1
427	116.39799 	39.95377 	5	1
